#Date,2.Time,4:Temperature_Sensor,7:CO2_Sensor,9:Humidity_Sensor,11:Lighting_Sensor(lux),12:Rain_Propotion([0,1]),14:Wind(in m/s),18:Sun_irradiance(W/m2)
14/03/2012,15:30,22.776,243.765,42.624,32.0533,0,1.84467,476.373
14/03/2012,15:45,22.7347,237.589,42.224,22.604,0,2.00933,431.253
14/03/2012,16:00,22.6907,233.12,41.952,23.388,0,1.56,383.637
14/03/2012,16:15,22.608,229.899,41.664,22.9467,0,1.636,334.421
14/03/2012,16:30,22.5613,226.869,41.5227,23.1093,0,1.498,285.024
14/03/2012,16:45,22.484,221.515,41.48,22.9813,0,1.782,234.805
14/03/2012,17:00,22.3867,219.349,41.0613,23.144,0,1.246,184.949
14/03/2012,17:15,22.2987,217.483,40.8947,22.604,0,1.578,116.075
14/03/2012,17:30,22.1787,215.936,40.776,22.9467,0,1.254,24.2627
14/03/2012,17:45,22.064,214.325,40.9387,22.7027,0,1.41867,15.6347
14/03/2012,18:00,21.952,212.544,41.44,22.0213,0,0.780667,5.62067
14/03/2012,18:15,21.8613,213.035,42.048,13.46,0,0.650667,-2.58867
14/03/2012,18:30,21.74,211.371,42.7947,12.8587,0,1.11733,-3.64267
14/03/2012,18:45,21.624,210.581,43.52,13.1993,0,0.821333,-3.708
14/03/2012,19:00,21.496,210.507,44.056,12.94,0,0.563333,-3.77333
14/03/2012,19:15,21.3867,210.187,44.496,13.004,0,0.08,-3.77333
14/03/2012,19:30,21.2507,210.805,44.944,13.3787,0,0.052,-3.512
14/03/2012,19:45,21.1293,211.136,45.056,13.2813,0,0.564,-3.512
14/03/2012,20:00,21.028,210.496,45.6667,13.004,0,0,-3.708
14/03/2012,20:15,20.896,211.723,45.8693,13.0213,0,0,-3.64267
14/03/2012,20:30,20.816,211.019,46.0667,13.1833,0,0,-3.77333
14/03/2012,20:45,20.6813,211.616,45.4533,12.94,0,0.48,-3.57733
14/03/2012,21:00,20.572,212.48,45.488,13.2967,0,0.783333,-3.77333
14/03/2012,21:15,20.4173,214.091,45.5253,13.184,0,0.986667,-3.708
14/03/2012,21:30,20.308,213.749,45.6133,12.5167,0,0.576,-3.708
14/03/2012,21:45,20.1407,214.261,46.232,13.3627,0,0.218,-3.25067
14/03/2012,22:00,19.9987,214.229,46.4693,12.8587,0,0.0386667,-3.316
14/03/2012,22:15,19.9033,213.739,46.752,13.6067,0,0,-3.57733
14/03/2012,22:30,19.7833,214.496,46.5893,13.1027,0,0,-3.57733
14/03/2012,22:45,19.658,214.357,46.8933,13.184,0,0,-3.57733
14/03/2012,23:00,19.52,214.432,46.7413,13.0213,0,0,-3.512
14/03/2012,23:15,19.4027,215.979,46.4053,12.842,0,0,-3.18533
14/03/2012,23:30,19.3573,215.787,45.7573,13.444,0,0,-3.38133
14/03/2012,23:45,19.5787,215.125,45,13.0207,0,0,-3.25067
15/03/2012,0:00,19.672,216.309,44.64,13.2653,0,0,-3.38133
15/03/2012,0:15,19.7,217.44,44.256,12.9393,0,0,-3.38133
15/03/2012,0:30,19.7033,217.568,43.9893,13.3467,0,0,-3.316
15/03/2012,0:45,19.684,218.891,43.752,12.94,0,0.036,-3.38133
15/03/2012,1:00,19.648,220.672,43.5173,13.8173,0,0.426,-3.25067
15/03/2012,1:15,19.55,219.328,43.2747,13.704,0,1.09733,-3.25067
15/03/2012,1:30,19.4333,217.259,43.2133,13.3467,0,0.420667,-3.25067
15/03/2012,1:45,19.382,215.157,43.272,13.3467,0,0.326,-3.042
15/03/2012,2:00,19.3153,214.048,43.424,13.2653,0,0.036,-3.12
15/03/2012,2:15,19.3,213.045,43.5573,12.452,0,0,-3.12
15/03/2012,2:30,19.2733,212.021,43.5893,14.3213,0,0.0386667,-3.25067
15/03/2012,2:45,19.2267,213.429,43.5947,13.7533,0,0.529333,-3.18533
15/03/2012,3:00,19.1367,213.589,43.712,13.2653,0,0.106,-3.18533
15/03/2012,3:15,19.13,213.685,44.0027,13.5093,0,0,-3.18533
15/03/2012,3:30,19.1133,213.493,44.0053,13.5907,0,0.182,-3.25067
15/03/2012,3:45,19.0867,214.496,44.1227,13.5907,0,0.163333,-3.38133
15/03/2012,4:00,19.06,213.867,44.2213,13.1673,0,0.108667,-3.38133
15/03/2012,4:15,19.048,214.741,44.3787,13.5907,0,0,-3.18533
15/03/2012,4:30,19.004,214.4,44.592,12.842,0,0,-3.18533
15/03/2012,4:45,19,214.208,44.7627,13.3467,0,0,-3.25067
15/03/2012,5:00,19,213.856,45.0133,13.672,0,0.209333,-3.18533
15/03/2012,5:15,18.99,212.789,45.0293,13.7533,0,0.226,-3.38133
15/03/2012,5:30,18.9447,212.512,45.1093,13.672,0,0,-3.12
15/03/2012,5:45,18.9207,212.075,44.8453,13.428,0,0.222,-3.316
15/03/2012,6:00,18.8607,214.101,44.9573,11.7033,0,0,-3.12
15/03/2012,6:15,18.7953,215.264,45.048,12.1747,0,0,-2.6
15/03/2012,6:30,18.7267,216.555,45.0213,20.1,0,0,6.12933
15/03/2012,6:45,18.672,217.984,44.9733,21.3267,0,0,41.1607
15/03/2012,7:00,18.6067,221.28,44.8293,23.0627,0,0.036,83.4
15/03/2012,7:15,18.54,223.584,44.584,23.44,0,0.135333,129.36
15/03/2012,7:30,18.5,225.344,44.4933,23.44,0,0.044,176.256
15/03/2012,7:45,18.496,225.152,44.352,26.7387,0,0.134667,224.896
15/03/2012,8:00,18.52,223.115,44.144,38.1893,0,0.202667,270.869
15/03/2012,8:15,18.4907,219.723,43.9013,48.6293,0,0.274667,324.117
15/03/2012,8:30,18.1873,221.269,44.4027,67.4533,0,0.736667,374.293
15/03/2012,8:45,18.0307,221.365,44.856,83.36,0,1.09467,421.973
15/03/2012,9:00,18.04,221.291,45.0053,101.317,0,0.828,465.877
15/03/2012,9:15,18.036,220.48,45.0053,112.837,0,0.918667,509.952
15/03/2012,9:30,18.0753,219.925,45.0507,110.917,0,0.663333,545.472
15/03/2012,9:45,18.166,217.376,45.104,104.853,0,1.51933,560.405
15/03/2012,10:00,18.204,216.427,45.4587,99.504,0,1.15467,553.493
15/03/2012,10:15,18.316,215.243,45.6427,119.173,0,1.27067,642.645
15/03/2012,10:30,18.4647,214.443,45.512,115.237,0,1.62067,670.485
15/03/2012,10:45,18.6193,214.219,45.3813,121.429,0,1.35267,700.224
15/03/2012,11:00,18.7947,213.312,45.3013,129.253,0,1.58267,734.891
15/03/2012,11:15,18.9613,213.6,45.1173,139.237,0,1.31133,755.2
15/03/2012,11:30,19.1713,214.539,44.9867,128.757,0,1.60533,765.781
15/03/2012,11:45,19.3553,213.589,44.8667,122.939,0,1.682,758.997
15/03/2012,12:00,19.532,214.72,44.84,138.197,0,1.63133,776.789
15/03/2012,12:15,19.724,214.421,44.8213,134.373,0,1.81733,790.059
15/03/2012,12:30,19.9,214.955,44.824,113.851,0,1.88467,727.467
15/03/2012,12:45,20.0133,213.099,44.8853,112.752,0,2.14067,758.784
15/03/2012,13:00,20.1993,213.739,44.9307,113.008,0,2.348,780.288
15/03/2012,13:15,20.352,213.109,45.0027,112.453,0,2.004,771.371
15/03/2012,13:30,20.476,212.736,45.096,110.219,0,2.19867,741.504
15/03/2012,13:45,20.5773,212.661,45.2,95.136,0,1.92667,695.36
15/03/2012,14:00,20.644,211.328,45.344,82.88,0,2.75067,680.917
15/03/2012,14:15,20.7027,210.048,45.4773,81.2,0,2.52467,649.451
15/03/2012,14:30,20.744,209.856,45.6347,57.44,0,2.56867,585.749
15/03/2012,14:45,20.8133,209.632,45.768,51.184,0,2.466,558.997
15/03/2012,15:00,20.844,209.504,45.976,42.8773,0,2.74533,481.195
15/03/2012,15:15,20.8107,208.992,46.184,41.56,0,2.25333,472.363
15/03/2012,15:30,20.8187,208.587,46.352,38.076,0,2.498,450.752
15/03/2012,15:45,20.8373,207.723,46.5627,32.6707,0,1.97133,457.259
15/03/2012,16:00,20.8347,207.733,46.8133,27.9253,0,2.032,406.293
15/03/2012,16:15,20.8013,208.096,47.008,23.3413,0,1.89933,355.52
15/03/2012,16:30,20.792,207.723,47.2453,23.44,0,1.94733,298.368
15/03/2012,16:45,20.732,207.552,47.5253,22.6667,0,1.382,245.109
15/03/2012,17:00,20.676,207.883,47.6827,23.44,0,1.56467,189.035
15/03/2012,17:15,20.628,208,47.76,22.8827,0,1.77333,125.161
15/03/2012,17:30,20.5493,207.979,47.7947,23.0747,0,1.622,27.412
15/03/2012,17:45,20.454,207.36,47.9973,23.5213,0,0.963333,16.5447
15/03/2012,18:00,20.36,207.861,48.2587,21.3227,0,0.844,4.24067
15/03/2012,18:15,20.2733,208.277,48.392,12.598,0,0.931333,-2.74267
15/03/2012,18:30,20.1627,208.043,48.64,14.2893,0,0.908667,-3.57733
15/03/2012,18:45,20.0473,208.203,48.8453,13.1027,0,0.358,-3.512
15/03/2012,19:00,19.9367,208.523,48.9307,13.1027,0,0.114667,-3.38133
15/03/2012,19:15,19.856,208.181,49.0907,12.7773,0,0.106667,-3.57733
15/03/2012,19:30,19.7567,208.629,49.2693,14.3867,0,0.036,-3.57733
15/03/2012,19:45,19.6433,209.44,49.288,13.2653,0,0,-3.44667
15/03/2012,20:00,19.52,208.992,49.4,12.94,0,0.036,-3.38133
15/03/2012,20:15,19.4367,208.885,49.4747,12.2727,0,0.124,-3.57733
15/03/2012,20:30,19.338,209.152,49.488,13.6227,0,0.277333,-3.38133
15/03/2012,20:45,19.22,209.024,49.52,13.0213,0,0.196667,-3.38133
15/03/2012,21:00,19.1167,209.013,49.616,12.9553,0,0,-3.57733
15/03/2012,21:15,18.9793,209.44,49.7653,13.1027,0,0.0773333,-3.512
15/03/2012,21:30,18.8913,209.696,49.744,13.0213,0,0.127333,-3.57733
15/03/2012,21:45,18.7913,211.488,49.7467,11.5073,0,0.0746667,-3.38133
15/03/2012,22:00,18.6867,213.216,49.688,13.8493,0,0.0726667,-3.316
15/03/2012,22:15,18.58,213.568,49.6933,13.8013,0,0.052,-3.316
15/03/2012,22:30,18.44,214.837,49.576,13.5907,0,0.044,-3.18533
15/03/2012,22:45,18.3333,213.824,49.7333,12.4993,0,0,-3.25067
15/03/2012,23:00,18.2247,213.163,49.792,13.736,0,0,-3.316
15/03/2012,23:15,18.0773,214.251,49.6747,13.3467,0,0.233333,-3.25067
15/03/2012,23:30,17.98,213.856,49.7893,13.5907,0,0,-3.25067
15/03/2012,23:45,17.862,213.579,49.752,13.378,0,0,-3.38133
16/03/2012,0:00,17.766,214.72,49.68,13.3627,0,0,-3.18533
16/03/2012,0:15,17.6153,214.176,49.6,13.184,0,0,-3.12
16/03/2012,0:30,17.516,215.435,49.5813,13.5093,0,0,-3.36867
16/03/2012,0:45,17.42,215.115,49.5573,12.7927,0,0,-3.44667
16/03/2012,1:00,17.312,215.328,49.5333,14.1267,0,0,-3.18533
16/03/2012,1:15,17.1813,216.725,49.504,13.5907,0,0,-3.12
16/03/2012,1:30,17.0573,216,49.4187,13.428,0,0,-3.25067
16/03/2012,1:45,16.9153,214.496,49.36,13.5093,0,0.113333,-3.25067
16/03/2012,2:00,16.78,213.451,49.2747,13.5093,0,0,-3.18533
16/03/2012,2:15,16.6573,212.096,49.2507,13.184,0,0,-3.18533
16/03/2012,2:30,16.53,211.477,49.1707,13.428,0,0,-3.25067
16/03/2012,2:45,16.384,211.584,49.0347,13.8347,0,0,-3.18533
16/03/2012,3:00,16.29,210.336,48.8267,13.5093,0,0,-3.18533
16/03/2012,3:15,16.1487,210.048,48.7893,13.672,0,0,-3.18533
16/03/2012,3:30,16.032,209.856,48.752,13.428,0,0,-3.18533
16/03/2012,3:45,15.9367,209.28,48.7013,13.5907,0,0,-3.18533
16/03/2012,4:00,15.8313,209.76,48.488,13.5907,0,0,-3.12
16/03/2012,4:15,15.7127,209.6,48.4453,13.8507,0,0.0933333,-3.12
16/03/2012,4:30,15.5847,209.248,48.3787,15.1333,0,0,-3.12
16/03/2012,4:45,15.4687,209.024,48.32,12.8253,0,0,-3.12
16/03/2012,5:00,15.3593,208.768,48.2267,12.94,0,0,-3.18533
16/03/2012,5:15,15.212,209.216,48.0747,13.9973,0,0,-3.12
16/03/2012,5:30,15.12,209.6,48.1467,14.5973,0,0,-3.12
16/03/2012,5:45,14.9953,210.581,48.1387,13.5413,0,0,-3.12
16/03/2012,6:00,14.8627,210.731,48.1387,13.5907,0,0.228,-3.12
16/03/2012,6:15,14.7667,210.667,47.944,13.964,0,0,-1.02667
16/03/2012,6:30,14.6507,211.072,47.8453,20.9973,0,0,9.37133
16/03/2012,6:45,14.556,211.168,47.8373,23.388,0,0,37.7533
16/03/2012,7:00,14.458,211.381,47.8,23.3413,0,0.0493333,74.9173
16/03/2012,7:15,14.41,211.893,47.752,23.3707,0,0.189333,117.205
16/03/2012,7:30,14.342,212.043,47.664,23.5213,0,0.282,166.331
16/03/2012,7:45,14.3067,212.128,47.576,26.7693,0,0,219.573
16/03/2012,8:00,14.2733,211.904,47.3653,39.3893,0,0.0413333,271.499
16/03/2012,8:15,14.2967,211.733,47.1413,48.5493,0,0,319.851
16/03/2012,8:30,14.3753,210.539,46.856,67.352,0,0.254,368.811
16/03/2012,8:45,14.472,210.976,46.4667,83.4613,0,0.350667,415.936
16/03/2012,9:00,14.594,210.837,46.16,105.659,0,0.372,460.885
16/03/2012,9:15,14.7667,211.104,45.8933,113.083,0,0.467333,503.765
16/03/2012,9:30,14.9827,210.72,45.632,113.237,0,0.160667,543.552
16/03/2012,9:45,15.1887,210.293,45.4213,113.419,0,0.484667,579.541
16/03/2012,10:00,15.438,210.976,45.368,115.515,0,1.05733,615.36
16/03/2012,10:15,15.684,211.157,45.384,120.912,0,0.958667,645.909
16/03/2012,10:30,15.9567,211.157,45.4133,138.779,0,1.47733,676.736
16/03/2012,10:45,16.244,211.435,45.5093,143.04,0,1.452,707.541
16/03/2012,11:00,16.558,210.837,45.552,142.608,0,2.028,733.995
16/03/2012,11:15,16.844,211.893,45.6187,142.368,0,2.02,746.667
16/03/2012,11:30,17.142,211.435,45.7893,142.688,0,2.04867,756.736
16/03/2012,11:45,17.4187,212.213,45.9973,143.008,0,2.406,771.797
16/03/2012,12:00,17.682,211.861,46.1947,142.107,0,2.156,774.784
16/03/2012,12:15,17.952,211.147,46.408,138.928,0,2.64067,779.136
16/03/2012,12:30,18.166,209.92,46.5307,115.072,0,2.10133,773.589
16/03/2012,12:45,18.4153,209.792,46.6587,112.533,0,1.922,771.584
16/03/2012,13:00,18.6153,208.704,46.6773,113.173,0,2.272,761.685
16/03/2012,13:15,18.7973,208.395,46.904,112.992,0,2.64,746.624
16/03/2012,13:30,19.002,208,47.0267,112.645,0,2.50533,732.331
16/03/2012,13:45,19.1847,208.053,47.176,100.581,0,2.738,708.949
16/03/2012,14:00,19.3053,207.531,47.4027,83.28,0,2.68733,682.752
16/03/2012,14:15,19.4547,207.328,47.568,83.4507,0,2.524,654.336
16/03/2012,14:30,19.59,207.936,47.7253,60.816,0,2.21467,606.165
16/03/2012,14:45,19.694,207.488,47.9973,53.6107,0,2.59067,585.493
16/03/2012,15:00,19.7767,205.611,48.264,47.152,0,3.09733,548.971
16/03/2012,15:15,19.8,205.493,48.4133,41.6573,0,2.55467,510.656
16/03/2012,15:30,19.8373,206.176,48.4,32.6547,0,2.976,464.32
16/03/2012,15:45,19.894,206.389,48.472,24.6427,0,2.336,419.371
16/03/2012,16:00,19.92,205.685,48.632,22.604,0,2.448,375.488
16/03/2012,16:15,19.93,205.749,48.6373,24.5293,0,2.234,322.187
16/03/2012,16:30,19.8893,205.013,48.6827,23.44,0,2.252,264.043
16/03/2012,16:45,19.886,205.045,48.616,22.604,0,2.33333,215.595
16/03/2012,17:00,19.8467,205.013,48.6373,23.748,0,2.186,173.125
16/03/2012,17:15,19.7767,204.544,48.504,23.44,0,2.188,119.069
16/03/2012,17:30,19.7467,205.44,48.5627,22.8013,0,1.60667,31.1627
16/03/2012,17:45,19.684,205.525,48.5253,23.9093,0,1.02733,18.6933
16/03/2012,18:00,19.6,205.397,48.7467,21.4213,0,1.38733,4.45
16/03/2012,18:15,19.542,205.6,49.048,13.2807,0,1.17333,-2.31267
16/03/2012,18:30,19.4533,205.408,49.2453,14.24,0,0.287333,-3.44667
16/03/2012,18:45,19.3887,205.323,49.5893,13.3627,0,0.41,-3.64267
16/03/2012,19:00,19.328,206.272,49.9173,12.696,0,0,-3.512
16/03/2012,19:15,19.2867,206.624,50.1147,13.8507,0,0,-3.512
16/03/2012,19:30,19.184,206.592,50.2453,13.184,0,0.0933333,-3.44667
16/03/2012,19:45,19.1367,206.112,50.3467,12.5813,0,0,-3.44667
16/03/2012,20:00,19.0647,207.403,50.4187,13.6227,0,0,-3.44667
16/03/2012,20:15,18.9627,208.053,50.5067,13.1027,0,0.116,-3.708
16/03/2012,20:30,18.896,207.989,50.3493,13.428,0,0.904667,-3.38133
16/03/2012,20:45,18.8153,208.619,50.1733,12.5167,0,1.21533,-3.57733
16/03/2012,21:00,18.7227,209.184,50.1227,14.8733,0,0.609333,-3.38133
16/03/2012,21:15,18.6173,209.088,50.0453,13.2653,0,0.158,-3.38133
16/03/2012,21:30,18.52,208.48,49.928,13.3467,0,0,-3.44667
16/03/2012,21:45,18.4573,208.757,49.8053,13.2,0,0.0986667,-3.38133
16/03/2012,22:00,18.3593,209.536,49.7253,13.8827,0,0.168667,-3.38133
16/03/2012,22:15,18.232,209.728,49.688,13.428,0,0.108667,-3.25067
16/03/2012,22:30,18.1647,210.059,49.6347,13.2653,0,0,-3.38133
16/03/2012,22:45,18.0867,211.232,49.6027,13.3453,0,0.139333,-3.25067
16/03/2012,23:00,17.9947,211.616,49.5547,14.1427,0,0.308667,-3.316
16/03/2012,23:15,17.8553,210.688,49.5627,13.184,0,0.0746667,-3.316
16/03/2012,23:30,17.8007,211.755,49.5547,12.4187,0,0,-3.512
16/03/2012,23:45,17.7053,210.56,49.56,11.6053,0,0.0906667,-3.25067
17/03/2012,0:00,17.6067,209.728,49.5627,13.4433,0,0,-3.44667
17/03/2012,0:15,17.508,209.76,49.5627,13.5907,0,0,-3.316
17/03/2012,0:30,17.4033,209.664,49.5653,13.3467,0,0,-3.316
17/03/2012,0:45,17.3527,210.08,49.5627,13.7533,0,0,-3.25067
17/03/2012,1:00,17.2427,210.368,49.568,13.428,0,0.259333,-3.12
17/03/2012,1:15,17.1433,210.955,49.584,13.5907,0,0,-3.316
17/03/2012,1:30,17.054,211.541,49.5947,13.3467,0,0,-3.18533
17/03/2012,1:45,16.9433,212.395,49.608,13.5093,0,0.0746667,-3.12
17/03/2012,2:00,16.8427,214.421,49.6133,13.428,0,0,-3.12
17/03/2012,2:15,16.722,214.176,49.6293,13.5907,0,0.0493333,-3.18533
17/03/2012,2:30,16.6233,212.331,49.6267,13.672,0,0.325333,-3.12
17/03/2012,2:45,16.53,214.976,49.6293,13.964,0,0,-3.25067
